TIME,MAX,CURRENT,MIN,PERCENT,the_required,count,maxx,new fitting,x
2/8/2021 1:11,1605,1311,1080,44.00%,15.94963274,152,953,19.17035713,13.11
2/8/2021 1:16,1605,1309,1080,43.62%,15.84470094,151,953,18.59717584,13.09
2/8/2021 1:18,1605,1309,1080,43.62%,15.73976915,150,953,18.59717584,13.09
2/8/2021 1:19,1605,1309,1080,43.62%,15.63483736,149,953,18.59717584,13.09
2/8/2021 1:19,1605,1309,1080,43.62%,15.52990556,148,953,18.59717584,13.09
2/8/2021 1:19,1605,1309,1080,43.62%,15.42497377,147,953,18.59717584,13.09
2/8/2021 1:19,1605,1309,1080,43.62%,15.32004197,146,953,18.59717584,13.09
2/8/2021 1:19,1605,1309,1080,43.62%,15.21511018,145,953,18.59717584,13.09
2/8/2021 1:21,1605,1309,1080,43.62%,15.11017838,144,953,18.59717584,13.09
2/8/2021 1:26,1605,1308,1080,43.43%,15.00524659,143,953,18.3123505,13.08
2/8/2021 1:31,1605,1307,1080,43.24%,14.9003148,142,953,18.02872027,13.07
2/8/2021 1:36,1605,1307,1080,43.24%,14.795383,141,953,18.02872027,13.07
2/8/2021 1:37,1605,1307,1080,43.24%,14.69045121,140,953,18.02872027,13.07
2/8/2021 1:41,1605,1305,1080,42.86%,14.58551941,139,953,17.46509982,13.05
2/8/2021 1:46,1605,1305,1080,42.86%,14.48058762,138,953,17.46509982,13.05
2/8/2021 1:51,1605,1304,1080,42.67%,14.37565582,137,953,17.18513696,13.04
2/8/2021 1:56,1605,1304,1080,42.67%,14.27072403,136,953,17.18513696,13.04
2/8/2021 2:01,1605,1305,1080,42.86%,14.16579224,135,953,17.46509982,13.05
2/8/2021 2:06,1605,1302,1080,42.29%,14.06086044,134,953,16.62897433,13.02
2/8/2021 2:11,1605,1302,1080,42.29%,13.95592865,133,953,16.62897433,13.02
2/8/2021 2:16,1605,1298,1080,41.52%,13.85099685,132,953,15.53208435,12.98
2/8/2021 2:21,1605,1300,1080,41.90%,13.74606506,131,953,16.07792033,13
2/8/2021 2:25,1605,1300,1080,41.90%,13.64113326,130,953,16.07792033,13
2/8/2021 2:26,1605,1298,1080,41.52%,13.53620147,129,953,15.53208435,12.98
2/8/2021 2:31,1605,1299,1080,41.71%,13.43126967,128,953,15.80434325,12.99
2/8/2021 2:36,1605,1296,1080,41.14%,13.32633788,127,953,14.99157581,12.96
2/8/2021 2:41,1605,1297,1080,41.33%,13.22140609,126,953,15.26115731,12.97
2/8/2021 2:46,1605,1297,1080,41.33%,13.11647429,125,953,15.26115731,12.97
2/8/2021 2:51,1605,1297,1080,41.33%,13.0115425,124,953,15.26115731,12.97
2/8/2021 2:56,1605,1297,1080,41.33%,12.9066107,123,953,15.26115731,12.97
2/8/2021 3:01,1605,1296,1080,41.14%,12.80167891,122,953,14.99157581,12.96
2/8/2021 3:06,1605,1296,1080,41.14%,12.69674711,121,953,14.99157581,12.96
2/8/2021 3:11,1605,1294,1080,40.76%,12.59181532,120,953,14.4565041,12.94
2/8/2021 3:16,1605,1295,1080,40.95%,12.48688353,119,953,14.72335351,12.95
2/8/2021 3:21,1605,1293,1080,40.57%,12.38195173,118,953,14.19104124,12.93
2/8/2021 3:26,1605,1293,1080,40.57%,12.27701994,117,953,14.19104124,12.93
2/8/2021 3:31,1605,1291,1080,40.19%,12.17208814,116,953,13.66432991,12.91
2/8/2021 3:36,1605,1291,1080,40.19%,12.06715635,115,953,13.66432991,12.91
2/8/2021 3:39,1605,1291,1080,40.19%,11.96222455,114,953,13.66432991,12.91
2/8/2021 3:41,1605,1288,1080,39.62%,11.85729276,113,953,12.88500397,12.88
2/8/2021 3:46,1605,1288,1080,39.62%,11.75236097,112,953,12.88500397,12.88
2/8/2021 3:47,1605,1288,1080,39.62%,11.64742917,111,953,12.88500397,12.88
2/8/2021 3:51,1605,1286,1080,39.24%,11.54249738,110,953,12.3727736,12.86
2/8/2021 3:56,1605,1287,1080,39.43%,11.43756558,109,953,12.62814765,12.87
2/8/2021 4:01,1605,1284,1080,38.86%,11.33263379,108,953,11.86652707,12.84
2/8/2021 4:06,1605,1285,1080,39.05%,11.22770199,107,953,12.11889552,12.85
2/8/2021 4:11,1605,1283,1080,38.67%,11.1227702,106,953,11.61568194,12.83
2/8/2021 4:16,1605,1283,1080,38.67%,11.01783841,105,953,11.61568194,12.83
2/8/2021 4:21,1605,1281,1080,38.29%,10.91290661,104,953,11.1186163,12.81
2/8/2021 4:26,1605,1280,1080,38.10%,10.80797482,103,953,10.87242314,12.8
2/8/2021 4:31,1605,1283,1080,38.67%,10.70304302,102,953,11.61568194,12.83
2/8/2021 4:36,1605,1278,1080,37.71%,10.59811123,101,953,10.38478454,12.78
2/8/2021 4:41,1605,1278,1080,37.71%,10.49317943,100,953,10.38478454,12.78
2/8/2021 4:46,1605,1271,1080,36.38%,10.38824764,99,953,8.729336263,12.71
2/8/2021 4:51,1605,1277,1080,37.52%,10.28331584,98,953,10.14336644,12.77
2/8/2021 4:56,1605,1277,1080,37.52%,10.17838405,97,953,10.14336644,12.77
2/8/2021 5:01,1605,1277,1080,37.52%,10.07345226,96,953,10.14336644,12.77
2/8/2021 5:06,1605,1277,1080,37.52%,9.968520462,95,953,10.14336644,12.77
2/8/2021 5:11,1605,1275,1080,37.14%,9.863588667,94,953,9.665401036,12.75
2/8/2021 5:16,1605,1275,1080,37.14%,9.758656873,93,953,9.665401036,12.75
2/8/2021 5:21,1605,1275,1080,37.14%,9.653725079,92,953,9.665401036,12.75
2/8/2021 5:26,1605,1276,1080,37.33%,9.548793284,91,953,9.903567384,12.76
2/8/2021 5:31,1605,1274,1080,36.95%,9.44386149,90,953,9.428881074,12.74
2/8/2021 5:36,1605,1274,1080,36.95%,9.338929696,89,953,9.428881074,12.74
2/8/2021 5:41,1605,1273,1080,36.76%,9.233997901,88,953,9.194021175,12.73
2/8/2021 5:46,1605,1271,1080,36.38%,9.129066107,87,953,8.729336263,12.71
2/8/2021 5:51,1605,1271,1080,36.38%,9.024134313,86,953,8.729336263,12.71
2/8/2021 5:56,1605,1270,1080,36.19%,8.919202518,85,953,8.499538601,12.7
2/8/2021 6:01,1605,1270,1080,36.19%,8.814270724,84,953,8.499538601,12.7
2/8/2021 6:06,1605,1269,1080,36.00%,8.70933893,83,953,8.271455702,12.69
2/8/2021 6:11,1605,1268,1080,35.81%,8.604407135,82,953,8.045101241,12.68
2/8/2021 6:16,1605,1269,1080,36.00%,8.499475341,81,953,8.271455702,12.69
2/8/2021 6:21,1605,1267,1080,35.62%,8.394543547,80,953,7.820488892,12.67
2/8/2021 6:26,1605,1269,1080,36.00%,8.289611752,79,953,8.271455702,12.69
2/8/2021 6:31,1605,1266,1080,35.43%,8.184679958,78,953,7.597632332,12.66
2/8/2021 6:36,1605,1266,1080,35.43%,8.079748164,77,953,7.597632332,12.66
2/8/2021 6:41,1605,1265,1080,35.24%,7.974816369,76,953,7.376545236,12.65
2/8/2021 6:46,1605,1265,1080,35.24%,7.869884575,75,953,7.376545236,12.65
2/8/2021 6:51,1605,1264,1080,35.05%,7.764952781,74,953,7.157241278,12.64
2/8/2021 6:56,1605,1263,1080,34.86%,7.660020986,73,953,6.939734134,12.63
2/8/2021 7:00,1605,1263,1080,34.86%,7.555089192,72,953,6.939734134,12.63
2/8/2021 7:01,1605,1264,1080,35.05%,7.450157398,71,953,7.157241278,12.64
2/8/2021 7:06,1605,1262,1080,34.67%,7.345225603,70,953,6.72403748,12.62
2/8/2021 7:11,1605,1263,1080,34.86%,7.240293809,69,953,6.939734134,12.63
2/8/2021 7:16,1605,1263,1080,34.86%,7.135362015,68,953,6.939734134,12.63
2/8/2021 7:16,1605,1261,1080,34.48%,7.03043022,67,953,6.510164989,12.61
2/8/2021 7:21,1605,1262,1080,34.67%,6.925498426,66,953,6.72403748,12.62
2/8/2021 7:26,1605,1260,1080,34.29%,6.820566632,65,953,6.298130338,12.6
2/8/2021 7:31,1605,1261,1080,34.48%,6.715634837,64,953,6.510164989,12.61
2/8/2021 7:36,1605,1261,1080,34.48%,6.610703043,63,953,6.510164989,12.61
2/8/2021 7:41,1605,1259,1080,34.10%,6.505771249,62,953,6.087947201,12.59
2/8/2021 7:46,1605,1256,1080,33.52%,6.400839454,61,953,5.468643631,12.56
2/8/2021 7:47,1605,1256,1080,33.52%,6.29590766,60,953,5.468643631,12.56
2/8/2021 7:51,1605,1258,1080,33.90%,6.190975866,59,953,5.879629254,12.58
2/8/2021 7:56,1605,1258,1080,33.90%,6.086044071,58,953,5.879629254,12.58
2/8/2021 8:01,1605,1255,1080,33.33%,5.981112277,57,953,5.266003305,12.55
2/8/2021 8:06,1605,1255,1080,33.33%,5.876180483,56,953,5.266003305,12.55
2/8/2021 8:11,1605,1253,1080,32.95%,5.771248688,55,953,4.866495999,12.53
2/8/2021 8:16,1605,1253,1080,32.95%,5.666316894,54,953,4.866495999,12.53
2/8/2021 8:16,1605,1252,1080,32.76%,5.5613851,53,953,4.669656369,12.52
2/8/2021 8:21,1605,1252,1080,32.76%,5.456453305,52,953,4.669656369,12.52
2/8/2021 8:25,1605,1252,1080,32.76%,5.351521511,51,953,4.669656369,12.52
2/8/2021 8:26,1605,1250,1080,32.38%,5.246589717,50,953,4.281873534,12.5
2/8/2021 8:31,1605,1249,1080,32.19%,5.141657922,49,953,4.090957679,12.49
2/8/2021 8:36,1605,1248,1080,32.00%,5.036726128,48,953,3.902043765,12.48
2/8/2021 8:38,1605,1248,1080,32.00%,4.931794334,47,953,3.902043765,12.48
2/8/2021 8:41,1605,1247,1080,31.81%,4.826862539,46,953,3.715145467,12.47
2/8/2021 8:46,1605,1249,1080,32.19%,4.721930745,45,953,4.090957679,12.49
2/8/2021 8:51,1605,1245,1080,31.43%,4.616998951,44,953,3.347450424,12.45
2/8/2021 9:15,1605,1238,1080,30.10%,4.512067156,43,953,2.126019953,12.38
2/8/2021 9:20,1605,1236,1080,29.71%,4.407135362,42,953,1.796206008,12.36
2/8/2021 9:22,1605,1236,1080,29.71%,4.302203568,41,953,1.796206008,12.36
2/8/2021 9:25,1605,1237,1080,29.90%,4.197271773,40,953,1.960029959,12.37
2/8/2021 9:30,1605,1235,1080,29.52%,4.092339979,39,953,1.634561777,12.35
2/8/2021 9:35,1605,1234,1080,29.33%,3.987408185,38,953,1.47511094,12.34
2/8/2021 9:40,1605,1231,1080,28.76%,3.88247639,37,953,1.010055544,12.31
2/8/2021 9:45,1605,1233,1080,29.14%,3.777544596,36,953,1.317867172,12.33
2/8/2021 9:50,1605,1233,1080,29.14%,3.672612802,35,953,1.317867172,12.33
2/8/2021 9:55,1605,1233,1080,29.14%,3.567681007,34,953,1.317867172,12.33
2/8/2021 9:55,1605,1230,1080,28.57%,3.462749213,33,953,0.859515035,12.3
2/8/2021 10:00,1605,1229,1080,28.38%,3.357817419,32,953,0.711236297,12.29
2/8/2021 10:05,1605,1224,1080,27.43%,3.252885624,31,953,0.004247785,12.24
2/8/2021 10:10,1605,1220,1080,26.67%,3.14795383,30,953,-0.519236295,12.2
2/8/2021 10:15,1605,1217,1080,26.10%,3.043022036,29,953,-0.886712738,12.17
2/8/2021 10:20,1605,1215,1080,25.71%,2.938090241,28,953,-1.119522088,12.15
2/8/2021 10:25,1605,1212,1080,25.14%,2.833158447,27,953,-1.450200191,12.12
2/8/2021 10:30,1605,1210,1080,24.76%,2.728226653,26,953,-1.658135436,12.1
2/8/2021 10:34,1605,1210,1080,24.76%,2.623294858,25,953,-1.658135436,12.1
2/8/2021 10:35,1605,1204,1080,23.62%,2.518363064,24,953,-2.220656993,12.04
2/8/2021 10:40,1605,1202,1080,23.24%,2.41343127,23,953,-2.387371449,12.02
2/8/2021 10:45,1605,1198,1080,22.48%,2.308499475,22,953,-2.688954858,11.98
2/8/2021 10:50,1605,1197,1080,22.29%,2.203567681,21,953,-2.757636458,11.97
2/8/2021 10:55,1605,1192,1080,21.33%,2.098635887,20,953,-3.06007519,11.92
2/8/2021 11:00,1605,1186,1080,20.19%,1.993704092,19,953,-3.331064149,11.86
2/8/2021 11:05,1605,1183,1080,19.62%,1.888772298,18,953,-3.42808629,11.83
2/8/2021 11:07,1605,1183,1080,19.62%,1.783840504,17,953,-3.42808629,11.83
2/8/2021 11:10,1605,1180,1080,19.05%,1.678908709,16,953,-3.498967898,11.8
2/8/2021 11:15,1605,1172,1080,17.52%,1.573976915,15,953,-3.557379387,11.72
2/8/2021 11:20,1605,1168,1080,16.76%,1.469045121,14,953,-3.513704402,11.68
2/8/2021 11:25,1605,1165,1080,16.19%,1.364113326,13,953,-3.448344897,11.65
2/8/2021 11:30,1605,1160,1080,15.24%,1.259181532,12,953,-3.276216915,11.6
2/8/2021 11:35,1605,1154,1080,14.10%,1.154249738,11,953,-2.963284825,11.54
2/8/2021 11:40,1605,1149,1080,13.14%,1.049317943,10,953,-2.611853631,11.49
2/8/2021 11:43,1605,1149,1080,13.14%,0.944386149,9,953,-2.611853631,11.49
2/8/2021 11:45,1605,1140,1080,11.43%,0.839454355,8,953,-1.765852796,11.4
2/8/2021 11:50,1605,1137,1080,10.86%,0.73452256,7,953,-1.421479167,11.37
2/8/2021 11:55,1605,1130,1080,9.52%,0.629590766,6,953,-0.493627855,11.3
2/8/2021 12:00,1605,1113,1080,6.29%,0.524658972,5,953,2.509399273,11.13
2/8/2021 12:05,1605,1111,1080,5.90%,0.419727177,4,953,2.934771002,11.11
2/8/2021 12:10,1605,1098,1080,3.43%,0.314795383,3,953,6.083765001,10.98
2/8/2021 12:12,1605,1098,1080,3.43%,0.209863589,2,953,6.083765001,10.98
2/8/2021 12:15,1605,1096,1080,3.05%,0.104931794,1,953,6.628476894,10.96
2/8/2021 12:20,1605,1087,1080,1.33%,0,0,953,9.283924997,10.87
